id,title,html_url,content_id,external_url,indent,module_id,module_name,new_tab,page_url,position,publish_at,quiz_lti,type,url
10500000044139432,What is Academic Integrity (AI)?,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139432,,,0,10500000005589282,Academic Integrity in EECS,,what-is-academic-integrity-ai,1,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/what-is-academic-integrity-ai
10500000044139433,Why is Academic Integrity Important?,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139433,,,0,10500000005589282,Academic Integrity in EECS,,why-is-academic-integrity-important,2,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/why-is-academic-integrity-important
10500000044139434,Types of AI Violations,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139434,,,0,10500000005589282,Academic Integrity in EECS,,types-of-ai-violations,3,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/types-of-ai-violations
10500000044139435,Consequences of an AI Violation,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139435,,,0,10500000005589282,Academic Integrity in EECS,,consequences-of-an-ai-violation,4,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/consequences-of-an-ai-violation
10500000044139436,Academic Integrity Violation Process,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139436,,,0,10500000005589282,Academic Integrity in EECS,,academic-integrity-violation-process,5,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/academic-integrity-violation-process
10500000044139437,EECS Academic Integrity Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044139437,10500000005269131,,0,10500000005589282,Academic Integrity in EECS,,,6,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5269131
10500000044088967,Lecture Set 1: Course Introduction,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044088967,10500000172797991,,0,10500000005557827,Week 1,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172797991
10500000043918098,Lecture Set 2: Basic Number Representation,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918098,10500000172552488,,0,10500000005557827,Week 1,,,2,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552488
10500000043918101,Basic Number Representation Video Lecture (Parts 1 - 3),https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918101,,,0,10500000005557827,Week 1,,basic-number-representation-video-lecture-parts-1-3,5,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/basic-number-representation-video-lecture-parts-1-3
10500000043918102,Basic Number Representation Video Lecture (Parts 4 - 7),https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918102,,,0,10500000005557827,Week 1,,basic-number-representation-video-lecture-parts-4-7,6,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/basic-number-representation-video-lecture-parts-4-7
10500000043918103,Basic Number Representation Video Lecture Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918103,10500000005251312,,0,10500000005557827,Week 1,,,7,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5251312
10500000043918104,DEB Demo Instructions - Electronic Copy,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918104,10500000172552469,,0,10500000005557828,Week 2,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552469
10500000043918113,How to use the DEB-pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918113,10500000172552538,,0,10500000005557828,Week 2,,,2,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552538
10500000044227584,How to DEB - CMPEN 270 LAB Video,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044227584,10500000000237819,https://psucanvas-prod.kaf.kaltura.com/browseandembed/index/media/entryid/1_oj00riur/showDescription/false/showTitle/false/showTags/false/showDuration/false/showOwner/false/showUploadDate/false/playerSize/608x402/playerSkin/54682112/,0,10500000005557828,Week 2,False,,3,,False,ExternalTool,https://canvas.instructure.com/api/v1/courses/1050~2361950/external_tools/sessionless_launch?id=10500000000237819&url=https%3A%2F%2Fpsucanvas-prod.kaf.kaltura.com%2Fbrowseandembed%2Findex%2Fmedia%2Fentryid%2F1_oj00riur%2FshowDescription%2Ffalse%2FshowTitle%2Ffalse%2FshowTags%2Ffalse%2FshowDuration%2Ffalse%2FshowOwner%2Ffalse%2FshowUploadDate%2Ffalse%2FplayerSize%2F608x402%2FplayerSkin%2F54682112%2F
10500000043918106,Lecture Set 3: Complement Systems,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918106,10500000172552565,,0,10500000005557828,Week 2,,,4,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552565
10500000043918108,Number Representation: Complement Systems Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918108,,,0,10500000005557828,Week 2,,number-representation-complement-systems-video-lecture,6,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/number-representation-complement-systems-video-lecture
10500000043918111,Number Representation: Complement Systems Video Lecture Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918111,10500000005251317,,0,10500000005557828,Week 2,,,8,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5251317
10500000044263084,Lab 1,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044263084,10500000016890765,,0,10500000005557828,Week 2,,,11,,False,Assignment,https://canvas.instructure.com/api/v1/courses/1050~2361950/assignments/1050~16890765
10500000043918115,Lecture Set 4: Boolean Algebra,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918115,10500000172552471,,0,10500000005557829,Week 3,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552471
10500000043918117,Basic Boolean Logic and Functions Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918117,,,0,10500000005557829,Week 3,,basic-boolean-logic-and-functions-video-lecture,3,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/basic-boolean-logic-and-functions-video-lecture
10500000043918118,Lecture Set 5: Minterms/Maxterms,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918118,10500000172552263,,0,10500000005557829,Week 3,,,4,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552263
10500000043918122,Basic Boolean Logic and Functions Video Lecture Lecture Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918122,10500000005251313,,0,10500000005557829,Week 3,,,8,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5251313
10500000043918123,Lab 2,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918123,10500000016890770,,0,10500000005557829,Week 3,,,9,,False,Assignment,https://canvas.instructure.com/api/v1/courses/1050~2361950/assignments/1050~16890770
10500000044309758,Lecture Set 5B: Intro to Verilog,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044309758,10500000173915882,,0,10500000005557830,Week 4,,,2,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~173915882
10500000043918127,Lecture Set 6: Intro to Optimization,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918127,10500000172552515,,0,10500000005557830,Week 4,,,3,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552515
10500000043918129,Lecture Set 7: Optimization K-maps,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918129,10500000172552519,,0,10500000005557830,Week 4,,,5,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552519
10500000043918130,Logic Function Optimization Video Lecture (Part 1 - 3),https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918130,,,0,10500000005557830,Week 4,,logic-function-optimization-video-lecture-part-1-3,6,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/logic-function-optimization-video-lecture-part-1-3
10500000043918131,Logic Function Optimization Video Lecture (Part 4 - 6),https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918131,,,0,10500000005557830,Week 4,,logic-function-optimization-video-lecture-part-4-6,7,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/logic-function-optimization-video-lecture-part-4-6
10500000043918133,Logic Function Optimization Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918133,10500000005251311,,0,10500000005557830,Week 4,,,9,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5251311
10500000043918134,Lab 3,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918134,10500000016890773,,0,10500000005557830,Week 4,,,10,,False,Assignment,https://canvas.instructure.com/api/v1/courses/1050~2361950/assignments/1050~16890773
10500000044309772,CMPEN 270 SP25 Design Project 1,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044309772,10500000173916431,,0,10500000005557830,Week 4,,,12,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~173916431
10500000043918136,Lecture Set 8: Timing Hazards,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918136,10500000172552517,,0,10500000005557831,Week 5,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552517
10500000043918138,static0hazardexample.pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918138,10500000172552569,,0,10500000005557831,Week 5,,,3,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552569
10500000043918140,Lecture Set 9: Timing Hazard Examples,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918140,10500000172552458,,0,10500000005557831,Week 5,,,5,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552458
10500000043918141,Timing Hazard Example Problems Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918141,,,0,10500000005557831,Week 5,,timing-hazard-example-problems-video-lecture,6,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/timing-hazard-example-problems-video-lecture
10500000043918144,Asynchronous Timing Hazard Video Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918144,10500000005251318,,0,10500000005557831,Week 5,,,8,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5251318
10500000043918145,Midterm_1_FA21.pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918145,10500000172552472,,0,10500000005557831,Week 5,,,9,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552472
10500000043918146,MIDTERM1_SOLUTIONS_FALL21.pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918146,10500000172552512,,0,10500000005557831,Week 5,,,10,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552512
10500000043918147,Lab 4,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918147,10500000016890775,,0,10500000005557831,Week 5,,,11,,False,Assignment,https://canvas.instructure.com/api/v1/courses/1050~2361950/assignments/1050~16890775
10500000044347945,Exam_1_Spring2023 (1).pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044347945,10500000174351875,,0,10500000005557831,Week 5,,,14,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~174351875
10500000044347947,Exam_1_Spring2023_solutions.pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044347947,10500000172552539,,0,10500000005557831,Week 5,,,15,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552539
10500000044357405,Class Recording 2/14,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044357405,,,0,10500000005557831,Week 5,,class-recording-2-slash-14,16,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/class-recording-2-slash-14
10500000043918151,Lecture Set 10: Multiplexers,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918151,10500000172552448,,0,10500000005557832,Week 6,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552448
10500000043918150,Multiplexer Video Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918150,10500000005251309,,0,10500000005557832,Week 6,,,2,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5251309
10500000043918153,Lecture Set 13: Encoder/Decoder,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918153,10500000172552463,,0,10500000005557832,Week 6,,,4,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552463
10500000043918156,Multiplexers Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918156,,,0,10500000005557832,Week 6,,multiplexers-video-lecture,7,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/multiplexers-video-lecture
10500000044372577,Encoders/Decoders Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044372577,,,0,10500000005557832,Week 6,,encoders-slash-decoders-video-lecture,8,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/encoders-slash-decoders-video-lecture
10500000043918163,Lecture Set 11: Adders,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918163,10500000172552292,,0,10500000005557833,Week 7,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552292
10500000043918165,Lecture Set 12:  Multiplication/Division,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918165,10500000172552423,,0,10500000005557833,Week 7,,,3,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552423
10500000043918169,Lab 5,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918169,10500000016890778,,0,10500000005557833,Week 7,,,7,,False,Assignment,https://canvas.instructure.com/api/v1/courses/1050~2361950/assignments/1050~16890778
10500000043918171,Lecture Set 14: CMOS,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918171,10500000172552525,,0,10500000005557834,Week 8,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552525
10500000043918175,CMOS Logic Gates Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918175,,,0,10500000005557834,Week 8,,cmos-logic-gates-video-lecture,5,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/cmos-logic-gates-video-lecture
10500000043918180,CMOS Logic Gates Video Lecture QUIZ,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918180,10500000005251319,,0,10500000005557834,Week 8,,,10,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5251319
10500000043918182,Exam_1_Spring2023_solutions.pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918182,10500000172552539,,0,10500000005557834,Week 8,,,12,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552539
10500000044433839,Lab 6,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044433839,10500000016890780,,0,10500000005557834,Week 8,,,13,,False,Assignment,https://canvas.instructure.com/api/v1/courses/1050~2361950/assignments/1050~16890780
10500000043918183,Lecture Set 15: Intro to Sequential Logic,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918183,10500000172552405,,0,10500000005557835,Week 9,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552405
10500000043918185,Review Session Recording 3/21,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918185,,,0,10500000005557835,Week 9,,review-session-recording-3-slash-21,3,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/review-session-recording-3-slash-21
10500000043918186,Intro to Sequential Logic II Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918186,,,0,10500000005557835,Week 9,,intro-to-sequential-logic-ii-video-lecture,4,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/intro-to-sequential-logic-ii-video-lecture
10500000043918188,Lab 7,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918188,10500000016890782,,0,10500000005557835,Week 9,,,6,,False,Assignment,https://canvas.instructure.com/api/v1/courses/1050~2361950/assignments/1050~16890782
10500000043918191,Exam 2 from FA2018,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918191,10500000172552440,,0,10500000005557835,Week 9,,,9,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552440
10500000043918192,Exam 2 from FA2018 Solutions,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918192,10500000172552229,,0,10500000005557835,Week 9,,,10,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552229
10500000043918193,Exam 2 from FA2019,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918193,10500000172552422,,0,10500000005557835,Week 9,,,11,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552422
10500000043918194,Exam 2 from FA2019 Solutions,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918194,10500000172552239,,0,10500000005557835,Week 9,,,12,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552239
10500000043918195,Midterm_2_FA21.pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918195,10500000172552227,,0,10500000005557835,Week 9,,,13,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552227
10500000043918196,Midterm_2_FA21_SOLUTIONS.pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918196,10500000172552408,,0,10500000005557835,Week 9,,,14,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552408
10500000043918197,Intro to Sequential Logic II  Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918197,10500000005251315,,0,10500000005557835,Week 9,,,15,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5251315
10500000043918201,Lecture Set 16: Intro to State Machines,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918201,10500000172552573,,0,10500000005557836,Week 10,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552573
10500000043918204,State Machine Analysis Examples Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918204,,,0,10500000005557836,Week 10,,state-machine-analysis-examples-video-lecture,4,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/state-machine-analysis-examples-video-lecture
10500000043918208,State Machine Analysis Video Lecture Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918208,10500000005251314,,0,10500000005557836,Week 10,,,8,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5251314
10500000043918209,Lecture Set 17: Counters TFF JKFF example slide,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918209,10500000172552477,,0,10500000005557837,Week 11,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552477
10500000043918212,Counters Part II Video lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918212,,,0,10500000005557837,Week 11,,counters-part-ii-video-lecture,4,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/counters-part-ii-video-lecture
10500000043918217,Lecture Set 17: Counters,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918217,10500000172552247,,0,10500000005557837,Week 11,,,9,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552247
10500000043918219,Lab 8,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918219,10500000016890785,,0,10500000005557837,Week 11,,,10,,False,Assignment,https://canvas.instructure.com/api/v1/courses/1050~2361950/assignments/1050~16890785
10500000043918218,Lecture Set 18: State Machines II,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918218,10500000172552481,,0,10500000005557838,Week 12,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552481
10500000043918222,State Machines II Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918222,,,0,10500000005557838,Week 12,,state-machines-ii-video-lecture,4,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/state-machines-ii-video-lecture
10500000043918223,State Machine Minimization Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918223,,,0,10500000005557838,Week 12,,state-machine-minimization-video-lecture,5,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/state-machine-minimization-video-lecture
10500000044594378,Verilog: Behavioral Modeling,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044594378,10500000176592491,,0,10500000005557838,Week 12,,,9,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~176592491
10500000043918225,Lab 9,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918225,10500000016890787,,0,10500000005557838,Week 12,,,10,,False,Assignment,https://canvas.instructure.com/api/v1/courses/1050~2361950/assignments/1050~16890787
10500000043918229,Lecture Set 19: Timing and Skews,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918229,10500000172552498,,0,10500000005557839,Week 13,,,2,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552498
10500000043918233,Timing and Skews Examples Video Lecture Part 2,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918233,,,0,10500000005557839,Week 13,,timing-and-skews-examples-video-lecture-part-2,6,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/timing-and-skews-examples-video-lecture-part-2
10500000043918235,Lab 10,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918235,10500000016890767,,0,10500000005557839,Week 13,,,8,,False,Assignment,https://canvas.instructure.com/api/v1/courses/1050~2361950/assignments/1050~16890767
10500000043918237,Timing and Skews Examples Video Lecture Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918237,10500000005251310,,0,10500000005557839,Week 13,,,10,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5251310
10500000043918238,Lecture Set 20: Memories,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918238,10500000172552416,,0,10500000005557840,Week 14,,,1,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552416
10500000043918241,Semiconductor Memories I Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918241,,,0,10500000005557840,Week 14,,semiconductor-memories-i-video-lecture,4,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/semiconductor-memories-i-video-lecture
10500000043918242,Semiconductor Memories II Video Lecture,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918242,,,0,10500000005557840,Week 14,,semiconductor-memories-ii-video-lecture,5,,False,Page,https://canvas.instructure.com/api/v1/courses/1050~2361950/pages/semiconductor-memories-ii-video-lecture
10500000044683027,Semiconductor Memories Video Quiz,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000044683027,10500000005308507,,0,10500000005557840,Week 14,,,7,,False,Quiz,https://canvas.instructure.com/api/v1/courses/1050~2361950/quizzes/1050~5308507
10500000043918247,Final Exam from Fall 2021,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918247,10500000172552499,,0,10500000005557840,Week 14,,,8,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552499
10500000043918248,Final Exam from Fall 2021 Solutions,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918248,10500000172552500,,0,10500000005557840,Week 14,,,9,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552500
10500000043918249,Final Exam from Fall 2019,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918249,10500000172552492,,0,10500000005557840,Week 14,,,10,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552492
10500000043918250,Final Exam from Fall 2019 Solutions,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918250,10500000172552572,,0,10500000005557840,Week 14,,,11,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552572
10500000043918251,Final_270_SP2019-1.pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918251,10500000172552256,,0,10500000005557840,Week 14,,,12,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552256
10500000043918252,Final SP2019 Q1 Solutions,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918252,10500000172552255,,1,10500000005557840,Week 14,,,13,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552255
10500000043918253,Final SP2019 Q2 Solutions Part 1,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918253,10500000172552307,,1,10500000005557840,Week 14,,,14,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552307
10500000043918254,Final SP2019 Q2 Solutions Part 2,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918254,10500000172552309,,1,10500000005557840,Week 14,,,15,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552309
10500000043918255,Final SP2019 Q3 Solutions Part 1,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918255,10500000172552571,,1,10500000005557840,Week 14,,,16,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552571
10500000043918256,Final SP2019 Q3 Solutions Part 2,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918256,10500000172552311,,1,10500000005557840,Week 14,,,17,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552311
10500000043918257,Final SP2019 Q4 Solutions Part 1,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918257,10500000172552313,,1,10500000005557840,Week 14,,,18,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552313
10500000043918258,Final SP2019 Q4 Solutions Part 2,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918258,10500000172552353,,1,10500000005557840,Week 14,,,19,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552353
10500000043918260,Final SP2019 Q5 Solutions,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918260,10500000172552268,,1,10500000005557840,Week 14,,,20,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~172552268
10500000043918244,lecture_set_summary_final.pdf,https://canvas.instructure.com/courses/10500000002361950/modules/items/10500000043918244,10500000177566157,,0,10500000005557841,Week 15,,,2,,False,File,https://canvas.instructure.com/api/v1/courses/1050~2361950/files/1050~177566157
